,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
931,R75L3FELRZF01,5,perfect fit,order turntable inexplicably shattered year replacement list model number perfect fir great price problem,0.5106,0.243,0.377,0.381
932,R3J9ERDOHUPOOW,1,stop work less year,purchase bosch appliance br refrigerator go twice past warranty bosch would cover found covered good housekeeping seal approval get involve eventually repair replace problems.<br br microwave hmv completely died year old moderate use bosch help unfortunately good housekeep seal replace non bosch model,0.6494,0.115,0.674,0.211
933,R3DB1N7TM3YUFD,5,save packet,microwave rust badly undercabinet attach microwave want buy new one fit small spot want remove microwave paint couple hour clean microwave direction online cover surface overspray use paint new microwave keep clean sock fill rice use rice absorbs moisture microwave rust happy,0.8442,0.059,0.669,0.272
934,R308NHF9TSNCHE,2,convection oven subpar,we've convection oven year pretty happy microwave portion convection feature satisfactory small volume compare regular range would assume oven heat faster even need preheat use previous model kitchenaid model take actually twice long regular oven therefore hardly use convection feature look good convection oven,0.9062,0.0,0.765,0.235
935,RA52BNOP5RSGS,5,great space saver,small kitchen old microwave full size microwave take large amount cabinet space seem place size shop around find small sized unit hesitant watts old unit watt however find cooking time unit insignificantly longer old microwave second thing actually cook use warming leave over frozen snack etc use perfect attractive addition kitchen rather huge distraction need small size microwave highly recommend one,0.8173,0.08,0.735,0.184
936,RDMEJ35HNGDW9,5,product great,really enjoy drawer type microwave auto open feature plus.<br come full warranty even though refurbish model,0.5413,0.0,0.811,0.189
937,R39C3IJ675ESEF,3,work great except anoying beep,everything work perfectly several month use look great pretty smart however annoy continuous error beep,0.8625,0.194,0.313,0.493
938,R2OK4UWKM5XFCT,1,door handle broken,less year door handle fell hold onto microwave door cheap plastic part,0.0,0.0,1.0,0.0
939,R1E870QQGMHIG0,4,nice money,buy microwave fit cabinet measurments important everything want microwave oven full size fit big plate carousel work great easy control several one push button even sec button readout bright easy see problem cabinet get via ups pack inside plain brown box inside box box microwave ship box full surround think styrofoam block along plastic paperwork take wrap cabinet load dent one side slightly collapse know could happen unless do shipping would ship something knew beat reason think is......people buy put cabinet like pay great work microwave terrible cabinet,0.9259,0.115,0.643,0.242
940,R15QDMH9BCIO1A,5,favorite microwave,go say despite size wonderful microwave think small size best part buy small kitchen adorable kick as machine love,0.8625,0.101,0.507,0.392
941,R1S1P0HL8FOTK9,5,described,part describe arrive timely fashion installation easy direct replacement magnetron year old ge spacemaker microwave work,0.4404,0.0,0.838,0.162
942,R1SWYOR5NMC2IL,1,horrible,return receive less half pay bulky odd shape difficult find suitable space like old tv counter ugly ugly,-0.8411,0.463,0.444,0.093
943,R1YD2YPDBAX3XH,5,great,go replace microwave check find magnetron order deliver fast fixed buck,0.0,0.0,1.0,0.0
944,R1Q2Q0RUDQ8R4D,3,gutless,microwave great portability also defrost meat well without it.<br look good kitchen good basic use long hurry.<br power compare full size one.<br take second old panasonic take minute one thats reheat cup coffee.<br keep old micro plug basement need large thing heat quicker hot.<br reheat leftover take much longer point get thing heat quickly microwave you.<br annoy beep continuously go every second something heat open door like need remind another electronic noise nobody needs.<br expensive get pay portability,0.1501,0.103,0.799,0.098
945,R10UAJIB4R2G0R,1,stay away whirlpool product junk,get whole suite whirlpool appliance new house every piece fridge dishwasher microwave give grief never end service call month use fall apart oven nice display however cook door suck water vapor cook top moisture sit hour electronics hook outside vent however blow hot air back kitchen instead pipe wall technician look weekend save aggravation samsung high quality brand whirlpool quality history point,0.1779,0.086,0.804,0.11
946,R1U3YT1X6MHFBA,1,got year,nice look microwave many problem last exactly year replace since range model mean may cook thing range create steam steam rise get electronics keyboard short replace keyboard yr forget cost cheap finally finally die poorly design recommend,-0.2732,0.181,0.661,0.158
947,R2CZGB89UBS5ZQ,2,almost immediate regrettable purchase,i've less month full disclosure purchase amazon get exact model best buy read review first instal good look nice stainless steel finish must kind coat much easy clean steel appliance overall size decent inside cook say quiet microwave i've ever own not-so-good i've never over-the-range microwave handle door really give feature much thought make purchase look nice handle get untouchably hot cook stove think i'd ever buy another handle kind nuisance use oven mitt open microwave even nuisance forget use mitt put hand hot stainless steel hard see inside food cook there's one bulb quite dim plus door screen-printed pattern make even hard see exhaust fan range technically two setting sound almost identical loud microwave run long period time start get overheat stove fan automatically turn smart feature prevent overheat fan super loud can't manually turn kick bad oh god freakin beep do cook insane i've never ever microwave stop beeping upon door open continue beep extremely loud least second long open door timely fashion remind gentle short beep instead get ear-shattering yokoono-screeching beep every minute i've find hit stop/cancel button open door it'll stop beep another nuisance i've never deal previous microwave bad thing i've find touch pad scratch extremely easily use microfiber cloth still look like go steel wool cover broken glass try use plastic/fiberglass polish thing however i've find use granite countertop cleaner/polish least minimizes look scratch bite overall i'd advise people purchase model negative outweigh positive especially many good choice,0.9896,0.078,0.705,0.217
948,R3QAYNVKOBFL3F,5,great product,really think built-in microwave go replace paint peal away rust form exposed amazement inexpensive product solve problem ease remember area well vent outside use mask use many light spray prevent run,0.7184,0.103,0.615,0.282
949,R1M4XTLS090SFH,5,great microwave,i've microwave instal new kitchen want find one could go island detract new cabinet easy use great addition new kitchen,0.8074,0.0,0.672,0.328
950,R1W99WVF5JEK9T,4,ge microwave oven magnetron diode kit solve issue,part need correct part identify variation therefore instal like part remove work fine since instal,0.5106,0.0,0.751,0.249
951,R39RXQLH8PGL35,5,microwave oven,microwave oven purchase work everbody like never problem would purchase kind next time,0.7997,0.0,0.551,0.449
952,R5J87FRLU1U8R,1,work right,microwave spark heat send back replacement hope work time,0.5859,0.0,0.593,0.407
953,R604ISO4MZRYH,4,work fine,work great ship everthing good look really nice oven microwave could microwave work go,0.8777,0.0,0.522,0.478
954,RW3LUJP65YQ6L,5,compact great,microwave take half space previous fit corner interfere wi-fi!<br put magnetron beneath microwave make compact,0.4199,0.0,0.834,0.166
955,R2NIN11WLAEUNE,2,broken month,like form fit well corner counter fairly weak strength adequate heating bowl food big issue dead month use still try get whirlpool fix replace customer service stellar day contact still try reach person need,0.4767,0.155,0.559,0.286
