,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
5711,R2TSG0S9ZG3AS2,5,great seller,advertise well packaged product great shape kid love pacifier,0.886,0.0,0.366,0.634
5712,R280O00OIWHI0O,5,five star,perfect get,0.5719,0.0,0.213,0.787
5713,R1TNSCE90IWDZP,5,five star,cute product buy grandaughter,0.4588,0.0,0.5,0.5
5714,RNC5KWTIRX4UP,3,great idea baby shower game,great idea baby shower game use blinfold fabric paper one give make easy people see sucked cut individual pacifier overall game fun everyone enjoy,0.8555,0.139,0.492,0.369
5715,R9Y83VWNDM8NN,5,great idea,wish think infant granddaughter love little stuffed animal easily grip binky really adorable,0.9105,0.0,0.418,0.582
5716,R39DJ6W1GYG2OP,5,genius,glow dark pacifiers...genius little one love mam pacifier take others since start use great able find middle night,0.8411,0.0,0.666,0.334
5717,R3R3LMZZC4N7Q7,5,great,daughter's favorite pacifier they're life saver nap bedtime want fuss easy clean hard plastic part,0.8176,0.066,0.469,0.465
5718,R1KC0DPLD0BOKV,5,buy newborn week old bc,buy newborn week old bc use pacifier old son new bear tried soothie kind coz say that's like nipple actually boys liked mam get hold newborn till grow use pacifier,0.8271,0.0,0.756,0.244
5719,R3VQFIBE37O7FN,5,great paci,love pacifier easy clean toss wash dry quickly daughter love chew ear,0.9325,0.0,0.364,0.636
5720,R2TTPSQNUI49AT,4,four star,hilarious get picture niece friend daughter awesome,0.875,0.0,0.286,0.714
5721,RH4ODAG68AOO0,5,best pacifier son never get sore,best pacifier son never get sore mouth like get pacifier plus month able get uin mouth time mention eventually go wake bed pacifier super soft feel back much,0.9137,0.0,0.654,0.346
5722,R1WCXE0KDAPT1O,5,five star,like well,0.5574,0.0,0.0,1.0
5723,R7VBNDZ53QP8B,5,winner book,awesome adorable reborn baby,0.8074,0.0,0.215,0.785
5724,R1RNJX731TPETL,1,disappointed,none available,0.0,0.0,1.0,0.0
5725,RPNFMO3AQDVR9,5,well expect,daughter trouble adjust new nipple design debut tommee tippee like bottle still consider prefer tommee tippee mouthpiece design like breathable less irritate skin also handle allows hold onto good take mouth daughter sleep nightlight pay much attention glow-in-the-dark feature celestial design pretty good boy girl,0.8122,0.115,0.642,0.243
5726,R17MKXHALU9576,5,cute,arrive timely manner sooooo cute especially person,0.4588,0.0,0.667,0.333
5727,R3G0JDUV3O3O5Z,5,five star,ok,0.296,0.0,0.0,1.0
5728,RDWBV1FK9VW86,5,love,say must new baby easy find learn love,0.7964,0.0,0.458,0.542
5729,RCZWVL0M3ZIMU,5,king pacifier,worth extra cost simply much easy find daughter still little hold onto could see time another perk hopefully fall time per minute also active toddler boy something like matter thing could make good also sang lullaby,0.9287,0.0,0.635,0.365
5730,R3ODU8KHKRDE1J,5,adorable little bear help pacifier,adorable little bear help pacifier fly newborn mouth manage accidentally spit i've see nibble leg,0.4976,0.12,0.599,0.281
5731,R3H7BRN7G0K209,5,super cute soft,super cute super soft buy son already doggie wubbanub love want extra one even cute doggie way softer buy gift future,0.969,0.0,0.387,0.613
5732,R28C47DZXZQ5QV,5,love,item deliver time describe love,0.6369,0.0,0.488,0.512
5733,RAGCEU6XZKY9R,5,find one enjoy put together diaper cake,find one enjoy put together diaper cake gift basket want one include fun useful,0.9118,0.0,0.398,0.602
5734,R2KZZYCTORHREF,1,month old barely fit mouth refuse suck natursutten ummy,bulb huge month old barely fit mouth refuse suck natursutten ummy pacifier also hate there's hole inside bulb think would fine actually excellent job retain water washed/sterilized really breed ground bacteria would recommend spending extra dollar get different brand,0.4535,0.164,0.596,0.24
5735,R2LPCNWET925RC,5,five star,baby love,0.6369,0.0,0.192,0.808
5736,R74B8K4K0P46O,4,good price,great first child love brand/type binky however big fan bit trouble keep tip mouth,0.836,0.116,0.429,0.455
5737,R1ZJB9107W417J,5,five star,fun,0.5106,0.0,0.0,1.0
5738,RTAWPXWIG78ME,1,seem like great idea i'd love use,open package lamb come apart one seam safe product seem like great idea i'd love use baby comfortable buying,0.9517,0.0,0.452,0.548
5739,R3EJ0N41GMPG2E,4,ok year,ok!<br water get inside throw away understand make water get inside.<br br luckily baby spit around month won’t see year old suck tip iceberg problem near saw couldn’t get horrible image head month remind chucky,-0.7263,0.215,0.71,0.076
5740,R11EHZR4CBNJS6,1,one star,pick boy color send pink one,0.0,0.0,1.0,0.0
5741,RO1LNNPAZ4JMB,3,watch figure,kid love figure get stick,0.6369,0.0,0.488,0.512
5742,RQZ0AFEG2N3UB,5,good product,good product grandbaby like,0.6597,0.0,0.27,0.73
5743,R2SJMRFNK5WTIO,5,five star,adorable buy gag gift baby everybody love,0.836,0.153,0.191,0.656
5744,R36GHC2AJ9XC3,2,two star,come picture,0.0,0.0,1.0,0.0
5745,R4U5RX86J4DPT,5,five star,awsome choose color dont wait see color,0.0,0.0,1.0,0.0
5746,R32GH2QODV2ZZW,5,five star,expect,0.0,0.0,1.0,0.0
5747,R1KG5TMKJF8H0B,3,big,exactly expect purchase dr brown bottle find month old seem bit big call door knocker pacifier almost look like little mouth although full term little guy therefore almost take entire face small baby would look something bit small size get one month size,0.3008,0.0,0.95,0.05
5748,RK5PATO293NRP,5,five star,good quality,0.4404,0.0,0.256,0.744
5749,R2OTXUFHXKYIOV,5,love,item recieved quickly nice baby shower gift daughter love hopefully work well,0.9287,0.0,0.323,0.677
5750,r3tmoey3k3xbky,5,five star,son always love see resist,0.6369,0.0,0.488,0.512
5751,R1ECUGTK1JNGW2,5,fun gift,fun gift friend's baby love,0.886,0.0,0.161,0.839
5752,r3hyc6naq5kkr6,4,owl pacifier,cute owl would buy,0.4588,0.0,0.5,0.5
5753,RE4CZRM3OT50H,5,five star,love wubbas,0.6369,0.0,0.192,0.808
5754,R3GXBYEA1QMA4L,2,night time,hard find dark,-0.1027,0.412,0.588,0.0
5755,R2KCOMRJYJG1D6,1,son like scent i'm,son like scent i'm sure odd flavor,0.3612,0.207,0.36,0.432
5756,R3LEV4O180G4SJ,3,ok,waste money funny good gift maybe mom buy new baby bc think funny wouldnt spend though,0.8316,0.11,0.433,0.457
5757,R5YN3T1G3OZ79,5,five star,love,0.6369,0.0,0.0,1.0
5758,RZ4F0H28QW9GA,5,great gift husband,item store great gift husband daughter,0.7906,0.0,0.364,0.636
5759,R1KY525Z0V5AGW,5,five star,big hit great-grandson,0.0,0.0,1.0,0.0
5760,R1T594J289L9W8,5,great product,like,0.3612,0.0,0.0,1.0
5761,R2SS5EZNTHVM3P,4,four star,baby seem like gummies,0.3612,0.0,0.545,0.455
5762,R35RTZY10GQWBK,5,five star,love,0.6369,0.0,0.0,1.0
5763,R33TKVJ9JUH4UQ,5,grandson luvs look cute sucking,grandson luvs look cute sucking,0.4588,0.0,0.571,0.429
5764,r26o61atss3isn,5,five star,excellent product attentive quick shipping thanks,0.765,0.0,0.377,0.623
5765,rrat95phhzcp5,5,five star,granddaughter would hug giraffe much interested pacifier,0.7003,0.0,0.463,0.537
5766,r202yyyb3gn3qn,5,five star,great they're like one give hospital,0.765,0.0,0.377,0.623
5767,RDMZCI3TZQ2B2,5,five star,absolutely adorable little man,0.5413,0.0,0.462,0.538
5768,R12A1O4VNYS7KF,5,five star,bellisimos,0.0,0.0,1.0,0.0
5769,R9HF7FY46Z5UR,2,two star,good,0.4404,0.0,0.0,1.0
5770,R1MT6S4AWPKEHR,1,funny nonfunctional,pacifier funny look baby family hate can't get baby baby family keep pacifier mouth unfortunate,-0.5859,0.31,0.556,0.134
5771,RV67YH6SSKV24,1,suitable newborn,pacifier stay newborn's mouth unless head face rarely stay tilt head side majority time also difficult latch onto nipple design flaw,-0.3612,0.111,0.889,0.0
5772,R3BHKN0ZL6JVZI,5,super cute cuddly,love wubbanubs can't find locally newborn grow soothie pretty quickly switch regular pacifier like hold animal,0.872,0.0,0.568,0.432
5773,RC7TR8YJ5M11Y,5,five star,perfect,0.5719,0.0,0.0,1.0
5774,RDYM9W62SXQKI,3,glow dark good anyway,baby love mam pacifier however glow dark disappointed use anyway,0.2732,0.203,0.523,0.275
5775,RSNH4W6JTF8PK,5,five star,give gift,0.4404,0.0,0.256,0.744
5776,R1XRM041LKX1KZ,5,perfect nursling,nursed baby love,0.6369,0.0,0.323,0.677
5777,R3TI8Z5IQEYUXU,4,soothers appear good quality safe material,give gift new granddaughter parent keep use later tiny soothers appear good quality safe material,0.8271,0.0,0.58,0.42
5778,R35HGIT4MGCGF4,4,like leave imprint baby's,like leave imprint baby's cheek prefer round one another brand,0.3182,0.103,0.684,0.214
5779,R39QV9HSNOKXF6,2,two star,good,0.4404,0.0,0.0,1.0
5780,R3GZMT3T3RZ2YP,5,pacifier daughter like,try give pacifier try orthodontic daughter like one never use others wish come cap,0.0624,0.135,0.716,0.149
5781,R3NT9L20MT8SS0,5,buy gift love quick delivery great price,cute buy gift love quick delivery great price,0.9349,0.0,0.22,0.78
5782,R2L96N8PRUW521,5,mmm,they're delicious,0.5719,0.0,0.213,0.787
5783,RS4HJH4IU8X4G,5,five star,advertised,0.0,0.0,1.0,0.0
5784,R7QC2JF30VS5G,4,four star,cute,0.4588,0.0,0.0,1.0
5785,R14CMEV60HR8IE,5,perfect,special need baby need extra girth attach puppy find pacifier perfect solution puppy much light think however think weight puppy would able sit chest ease,0.8807,0.0,0.652,0.348
5786,R30U7BEICJ6663,4,almost perfect,lo hat pacifier whatever reason take one soothies love wbbanub best able grasp week puppy stay put chest slept swing bouncer complaint pacifier detach clean issue...i've run dishwasher wash machine hold nicely would nice change pacifier different type/age range perfect,0.9601,0.039,0.592,0.368
5787,R2K5VRHPRRFZBA,5,five star,good,0.4404,0.0,0.0,1.0
5788,R1XVZYBP765DSR,5,love avent product anyway,love avent product anyway fact uk reference big selling point package come quickly would definitely recommend seller,0.8555,0.0,0.598,0.402
5789,R27FSW1NU89VAZ,4,men party love dad planning making,gift gender reveal party men party love dad planning make baby use time definitely one unique hilarious gift give stand gift-giver,0.9628,0.0,0.402,0.598
5790,R2Q9BQMCOD2GIG,4,wait see keep baby happy,gift baby shower everyone think really cute wait see keep baby happy,0.8718,0.0,0.476,0.524
5791,R3A0U17FI1T7L,5,five star,grandson's favorite pacifier,0.4588,0.0,0.4,0.6
5792,R3OMSFMCBD0RIO,5,five star,grandson joshua love every boy need puppy,0.6369,0.0,0.588,0.412
5793,RFAL7R470XG71,1,one star,worth money,0.2263,0.0,0.345,0.655
5794,R3IZSRGK04IXGI,5,love glow dark,love pacifier prefer brand son glow dark add bonus search son's paci middle night woken fuss,0.8271,0.0,0.645,0.355
5795,R155BOI9WU2O4E,4,good,nipple length little long newborn cause gag i'm sure great month,0.6124,0.143,0.476,0.381
5796,R3HSY0V1DDMBSU,5,good,baby get teeth early constant companion pacifier good size wash well top help drainage wash importantly stand constant use daughter give them.<br several pacifier worth every penny,0.8934,0.0,0.605,0.395
5797,R2IYT4URICTI4B,5,five star,great excelent recommend,0.765,0.0,0.132,0.868
5798,RDMK6OZY9LRBV,5,cute functional,love tiger pacifier boy hospital use tiger super cute wish little heavy day old knock mouth slight movement arm wash yet cousin one wash plenty time look like new,0.946,0.0,0.596,0.404
5799,R1L5E0RE0Q4WWE,1,giraffe sprung leak,give wubbanubs gift twin love much order want spare wash case lose one order giraffe elephant go frog red dog already arrive day give giraffe son first time yesterday today realize tiny hole leg leak tiny bead i'm afraid give child i'm disappoint seem like great product kid love,0.9081,0.116,0.597,0.287
5800,R3PVEIMLA2MYIA,4,good,good item daughter bite,0.4404,0.0,0.508,0.492
5801,R38F1R41186OC5,5,wubba nub next big thing ordering,wubba nub next big thing order shipping breeze baby girl love owl thanks,0.7964,0.0,0.608,0.392
5802,R1OKG6XT5Q76FE,5,cute,cute look nice picture send postcard baby's photo pacifier grandfather thrill,0.8074,0.0,0.491,0.509
5803,R1LZKKBB1HJJZA,5,five star,perfect product,0.5719,0.0,0.213,0.787
5804,RDC9VZXEYOE5I,5,cute handy,baby love first month help keep near little grab also cute,0.8637,0.0,0.454,0.546
5805,R2C7VOGL2Y17AR,5,appendage galore,wubbanub's one best first giraffe longer therefore daughter clutch second even daughter want chew pacifier still grab leg suck giraffe kind appendages harass.<br br lamb frog chick giraffe favorite also make favorite,0.9001,0.066,0.594,0.34
5806,R1H9REEBO60DAW,5,perfect,receive football pacifier month old son love,0.6369,0.0,0.588,0.412
5807,R1CN9HW5FQTYY2,5,five star,excellent,0.5719,0.0,0.0,1.0
5808,R214PV0ZRKH18H,5,good,work great,0.6249,0.0,0.196,0.804
5809,R34GAP43V2ZDZV,5,five star,love pacifier nephew use like nipple,0.7717,0.0,0.374,0.626
5810,R1N2MM085RFWWU,5,adorable,purchase request mom-to-be make great add-on gift tie package,0.7906,0.0,0.5,0.5
5811,R2NUGYL8H4WTEN,5,baby love,baby type love,0.6369,0.0,0.323,0.677
5812,R2HFZ27E2IIKVL,5,helpful,baby love lamby get one shower gift buy another one back love much far favorite baby item,0.936,0.0,0.476,0.524
5813,RRJM4I595ML0Z,3,three star,baby like much chockes pacifier know,0.3612,0.0,0.667,0.333
5814,R12J39IBQWWL85,5,pacifier son like,son's prefer pacifier use pacifier often well one also similar pacifier give hospital born,0.2732,0.0,0.861,0.139
5815,r3esatwyiqz9tl,2,advertised,gerber first essentials pacifier slightly small different package well suit less month age,0.2732,0.0,0.851,0.149
5816,r12pjl6vz9fuap,5,five star,really cute,0.5095,0.0,0.233,0.767
5817,r3eihff72z3i0p,5,love pacifier,love pacifier boil quite time get funky smell sanitize arrived quickly great price happy husband fell love can't tell cute look,0.9332,0.117,0.424,0.458
5818,R1KM3QXWHEU1IV,5,five star,gift,0.4404,0.0,0.0,1.0
5819,R1WQC8EL4XFMT,5,five star,great product,0.6249,0.0,0.196,0.804
5820,R2JLBAQHV0XB4Q,5,love,love mary meyer wubbanub well make,0.743,0.0,0.388,0.612
5821,R3TGHCVDGIID3,5,work,brand recommend lactation consultant seem good job soothe son without cause nipple confusion,0.8311,0.0,0.479,0.521
5822,R3TX4QX586VEWB,5,finally,happy nuk finally start make small pacifier,0.5719,0.0,0.619,0.381
5823,R2YV75A89FEQ4C,5,five star,go gator,0.0,0.0,1.0,0.0
5824,R2KHIK55JHFDW3,5,totally worth,several can't catch without baby love want baby happy,0.0284,0.321,0.42,0.259
5825,R2PWS5SQAIHXL5,5,five star,fast ship absolutely adorable,0.5413,0.0,0.462,0.538
5826,R257ZB9YISKN7Y,5,five star,perfect baby,0.5719,0.0,0.213,0.787
5827,R1NB4K2I3NRRF3,5,good case kind pacifier,good case kind pacifier i'm use gumdrop fit perfectly keep clean,0.9403,0.0,0.276,0.724
5828,R3T1ZJWTBFZXRR,5,five star,son love,0.6369,0.0,0.192,0.808
5829,R353PSO47W28JX,5,great product,son would take pacifier first one actually use love openness get red around mouth,0.765,0.0,0.645,0.355
5830,R3U34A2PAOIU8W,5,five star,,0.0,0.0,0.0,0.0
5831,RNLNV6XYOEA0B,5,five star,great,0.6249,0.0,0.0,1.0
5832,R1ZBN8NJE6FMLN,4,grateful great grandma,arrive baby shower save next girl baby shower,0.4939,0.0,0.686,0.314
5833,R1U5WF7SFFED57,5,please say favorite one,give gift please say favorite one,0.802,0.0,0.268,0.732
5834,R1CH1FX7VR3MXN,5,pacifier best soothie type get hospital,pacifier best soothie type get hospital work right son like one well they're cute resemble real nipple interfere breastfeed fact there's really nice they're also comfortable little face i've yet find downside,0.945,0.044,0.553,0.403
5835,R2V0QDUKUEXA97,5,child's next favorite tool,son love toy much order two sure one house one bag one reserve find chew legs tail much pacifier end put whole thing dishwasher let air dry ensure clean sanitary year since purchase first one son still love,0.9432,0.0,0.673,0.327
5836,R17YFH3EI2KTE3,5,glow dark make easy find middle night,preferred paci house glow dark make easy find middle night,0.4404,0.0,0.756,0.244
