,review_id,awesome,great,cute,clean,favorite,dirty,loose,expensive,unfortunately,wrong
5950,R1LVN84QMCMO1C,not,in,not,not,not,not,not,not,not,not
5951,RAZJYD25WBG7I,not,not,in,not,not,not,not,not,not,not
5952,R3C4QG2XPJOLBU,not,not,not,in,not,not,not,not,not,not
5953,R1UEWBGJJGSBY5,not,in,not,not,not,not,not,not,not,not
5954,R26R8V224WH49B,not,in,not,not,not,not,in,not,not,not
5955,R3KMHIWGE5PQG3,not,not,in,not,not,not,not,not,not,not
5956,R2PFDQQL9M832T,not,not,in,in,not,not,not,not,not,not
5957,R35JTXS7JYCLQ3,not,not,not,not,not,not,not,not,not,not
5958,R1RXFQZ6QR4ZHL,not,in,not,not,not,not,not,not,not,not
5959,R3OMLCEKGO9S0X,not,not,not,not,not,not,not,not,not,not
5960,RT0XZ19LICBTT,not,in,not,not,not,not,not,not,not,not
5961,R4NW1DI8DQ1VW,not,not,not,not,not,not,not,not,not,not
5962,RYRIWAJGGVWET,not,not,not,not,not,not,not,not,not,not
5963,R3MUE5ONXARZIZ,not,not,not,in,not,not,not,not,not,not
5964,R29YUR7TEDUVYV,not,not,not,not,not,not,not,not,not,not
5965,R3FUF1DTWY3WAS,not,not,not,not,not,not,not,not,not,not
5966,R1RIHC94F4ZJNU,not,not,not,not,not,not,not,not,not,not
5967,R2KDTULK7BXK2J,not,not,not,not,not,not,not,not,not,not
5968,R54M7HAX1BOW,not,in,not,not,not,not,not,not,not,not
5969,R25GWNWKFO6IN9,not,not,in,not,not,not,not,not,not,not
5970,R2DHDBSLLT9LSP,not,not,not,not,not,not,not,not,not,not
5971,RJBRVMVK38Q3J,not,not,not,not,not,not,not,not,not,not
5972,R2R793LQYG76BE,not,not,in,not,not,not,not,not,not,not
5973,R30FVOBC7UDB5A,not,not,not,not,not,not,not,not,not,not
5974,R13J9GS77W5E5B,not,not,not,not,not,not,not,not,not,not
5975,RUNSQTTZNZR84,not,in,in,not,not,not,not,not,not,not
5976,R25ZEYQ6XTB790,not,not,not,not,not,not,not,not,not,not
5977,R19W4SVSCF0SS5,not,not,in,not,not,not,not,not,not,not
5978,R1HIFFY7KRLBKV,not,not,not,not,not,not,not,not,not,not
5979,RYMCVA02WRMDV,not,not,not,not,not,not,not,not,not,not
5980,R24VWYM9ASMHDQ,not,not,not,not,not,not,not,not,not,not
5981,R1MQ0ZBTGSOIWL,not,not,not,not,not,not,not,not,not,not
5982,RJFFCR1GFUKT5,not,not,in,not,in,not,not,not,not,not
5983,R3FHI2J1NKKE3U,not,not,not,not,not,not,not,not,not,not
5984,R1L7MV0YV1R99B,not,not,not,not,not,not,not,not,not,not
5985,R3LDFBQ5H1EO9S,not,not,not,not,not,not,not,not,not,not
5986,R2T3CXEB1I8R2L,not,not,not,in,not,not,not,not,not,not
5987,R6GJ4H5AE712H,not,not,not,not,not,not,not,not,not,not
5988,R2KKF4NRK3EE57,not,not,not,not,not,not,not,not,not,not
5989,R37E9GCE1OYCIY,not,not,in,not,not,not,not,not,not,not
5990,R1QW7RHYVQA65O,not,not,not,not,not,not,not,not,not,not
5991,R19ALF2W3PWP41,not,in,not,not,not,not,not,not,not,not
5992,R107BTLRK2JKIJ,not,not,not,not,not,not,not,not,not,not
5993,RQNRE0N3ZFS3A,not,not,not,not,not,not,not,not,not,not
5994,R2V757C7GDJ5FV,not,not,not,not,not,not,not,not,not,not
5995,R3CFF3BQF02QZ0,not,not,not,not,not,not,not,not,not,not
5996,R21V2JTR323Q3C,not,not,not,not,not,not,not,not,not,not
5997,R7A1T1GTZ8IHX,not,not,not,not,not,not,not,not,not,not
5998,R1W6I84C0HF4P1,not,not,in,not,not,not,not,not,not,not
5999,R1OHO2NFK2G24H,not,in,not,not,not,not,not,not,not,not
6000,R3IQPXT9OYGNU3,not,not,not,not,not,not,not,not,not,not
6001,RW4IB4AE0DIPY,not,not,not,not,not,not,not,not,not,not
6002,RLKFFK9RPJZM6,not,not,not,in,not,not,not,not,not,not
6003,RA3VEL2D79D9I,not,not,not,not,not,not,not,in,not,not
6004,R1UPLZMEVASMXJ,not,not,not,not,not,not,not,not,not,not
6005,R2IHTG6Z6E16U5,not,not,not,not,not,not,not,not,not,not
6006,R1WD6XRH42RULZ,not,not,not,not,not,not,not,not,not,not
6007,R3PN1BN441LMCK,not,not,not,not,not,not,not,not,not,not
6008,RURFY7VNMD5S1,not,not,not,not,not,not,not,not,not,not
6009,R21RG5BREB7SDX,not,not,not,not,not,not,not,not,not,not
6010,R29YOET3QITNBV,not,not,not,not,not,not,not,not,not,not
6011,R3P8Z5BNH2LMUB,not,not,not,not,not,not,not,not,not,not
6012,RFEX9AVYOH7YN,not,not,not,not,not,not,not,not,not,not
6013,R2P9PBA7EU59MP,not,not,not,not,not,not,not,not,not,not
6014,R16FYIADBGZNYS,not,in,not,not,in,not,not,not,not,not
6015,R23MXK5JEDVNT9,not,not,not,not,not,not,not,not,not,not
6016,R2ND0560001S3J,not,not,not,not,not,not,not,not,not,not
6017,R3VR6ZGZ67PH53,not,not,not,not,not,not,not,not,not,not
6018,R2Q0AW4MB88ZCO,not,not,not,not,not,not,not,not,not,not
6019,R2CNCMCBSU5S86,not,not,not,not,not,not,not,not,not,not
6020,RVQU1LR2KNI4L,not,not,in,in,not,not,not,not,not,not
6021,R3LB0U08BJEL7R,not,not,in,not,not,not,not,not,not,not
6022,R369H9XL15BYV4,not,not,in,not,in,not,not,not,not,not
6023,R3N6ONM66Y2FR4,not,not,not,not,not,not,not,not,not,not
6024,RUBF1A1RNI2BP,not,in,not,not,not,not,not,not,not,not
6025,R2V5S0PMWQT5NN,not,not,not,not,not,not,not,not,not,in
6026,R3GGPBJZZRI25L,not,not,not,not,not,not,not,not,not,not
6027,R1G1ME9LQA95Z5,not,not,not,not,not,not,not,not,not,not
6028,R12JOFB08IA8X4,not,not,not,not,not,not,not,not,not,not
6029,R1Y8AH0YYSXGUP,not,not,not,not,not,not,not,not,not,not
6030,R2A00VG8CYMPDC,not,not,not,not,not,not,not,not,not,not
6031,R2QBBEI4S1QPHQ,not,not,in,not,not,not,not,not,not,not
6032,R1764HCELYBPA6,not,in,not,not,not,not,not,not,not,not
6033,R2ZOEHYJ08YXX5,not,not,not,not,not,not,not,not,not,not
6034,RNG9T8CEN70KH,not,not,not,in,not,not,not,not,not,not
6035,R2V30BFXXY0O74,not,not,not,not,not,not,not,not,not,not
6036,R24W31U23E6YL0,not,not,not,not,not,not,not,not,not,not
6037,R1U9809H8U0EPW,not,not,not,not,not,not,not,in,not,not
6038,RGYS7WSURZ46P,not,not,not,not,not,not,not,not,not,not
6039,R3LCF17MNWH18S,not,not,not,not,not,not,not,not,not,not
6040,R35BZWW33FZ5DD,not,not,in,not,not,not,not,not,not,not
6041,R2N5AUC3HWIQKB,not,not,not,in,not,not,not,not,not,not
6042,R1PK9G4MYGC8CZ,not,not,not,not,not,not,not,not,not,not
6043,R21YAIAHAYGTPI,not,not,not,in,not,not,not,not,not,not
6044,R2ALNHKHRXORO9,not,not,not,not,not,not,not,not,not,not
6045,RVZXGZZCCJPE2,not,not,not,not,not,not,not,not,not,not
6046,R1ZCZUQ507JG4K,not,not,not,not,not,not,not,not,not,not
6047,R2247P4Z8RLFL1,not,not,not,not,not,not,not,not,not,not
6048,R2JEHE5IKQOMSW,not,not,not,not,not,not,not,not,not,not
6049,R2UI7P220TAPI,not,not,not,not,not,not,not,not,not,not
6050,R1LKV17653168O,not,not,not,not,not,not,not,not,not,in
6051,R20112T7SL5TSH,not,not,not,not,not,not,not,not,not,not
6052,R2RPP6L5IHS6XX,not,not,not,not,not,not,not,not,not,not
6053,R2QSTKF7FMELPZ,not,not,not,not,not,not,not,not,not,not
6054,R124IN2O28RV03,not,not,not,not,not,not,not,not,not,not
6055,R2L9YI2XC2R0L8,not,not,not,not,not,not,not,not,not,not
6056,R2LM3TR17YBP92,not,not,not,not,not,not,not,not,not,not
6057,RETK3139WB0G,not,not,not,in,not,not,not,not,not,not
6058,RWEY4LB14Y6R9,not,not,not,not,not,not,not,not,not,not
6059,R1OEZCJBZAHJJD,not,not,in,not,not,not,not,not,not,not
6060,R4NYMYEVK26RM,not,not,not,not,not,not,not,not,not,not
6061,R3Q09LKL08VAMI,not,in,not,not,not,not,not,not,not,not
6062,R3QXCXMD0O83JQ,not,not,not,not,not,not,not,not,not,not
6063,R1O5LAQNT4SPF6,not,not,not,not,not,not,not,not,not,not
6064,R2SY0WSV359EBQ,not,not,in,not,in,not,not,not,not,not
6065,R219HQVN0ET20E,not,not,not,not,not,not,not,not,not,not
6066,RLIUIX87LR16G,not,not,not,not,not,not,not,not,not,not
6067,R189T7I64H0HTF,not,in,not,not,not,not,not,not,not,not
6068,RLZS9XFAMEM7B,not,not,not,not,not,not,not,not,not,not
6069,R3S3TE258QIUHQ,not,not,in,in,not,not,not,not,not,not
6070,R2AUQ3X6LEZFBP,not,in,not,not,not,not,not,not,not,not
6071,R1BHSZ5FU9ZC73,not,not,not,not,not,not,not,not,not,not
6072,R123NDOEATR2YY,not,not,not,not,not,not,not,not,not,not
6073,RQ5EGP16B74CA,not,in,not,not,not,not,not,not,not,not
6074,R1D31A29M88O4E,not,not,not,not,not,not,not,not,not,not
6075,R1HX7YQ61VVVT2,not,not,not,not,not,not,not,not,not,not
6076,RBSLO8WLDJJA6,not,not,not,not,not,not,not,not,not,not
6077,R1UU56Z9V3NZVV,not,in,not,not,not,not,not,not,not,not
6078,R39GJPYW1QKZZH,not,not,not,not,not,not,not,not,not,not
6079,R1132Q9K6BFOLQ,not,not,not,not,not,not,not,not,not,not
6080,R1WFCLQV9YR2CH,not,not,not,not,not,not,not,not,not,not
6081,r3ublnj7clpu75,not,not,not,not,not,not,not,not,not,not
6082,R1TT16816755KY,not,not,not,not,not,not,not,not,not,not
6083,R3CLJH5XUD9S6R,not,not,not,not,not,not,not,not,not,not
6084,R153D0A82O3CAT,not,not,not,not,not,not,not,not,not,not
6085,R17MHVQSCFG8G3,not,not,not,not,not,not,not,not,not,not
6086,R3U7WJX9FCRW2F,not,not,not,not,not,not,not,not,not,not
6087,R2285750DI3PMN,not,in,in,not,not,not,not,not,not,not
6088,R5RM4MZOER7R3,not,not,in,not,not,not,not,not,not,not
6089,R12JCAZ5EC1BOP,not,not,not,not,not,not,not,not,not,not
6090,RBWX1RBFX6DBP,not,not,not,not,not,not,not,not,not,not
6091,R3JJYZR68CDU0F,not,not,not,not,not,not,not,not,not,not
6092,R3336MY1WO1A60,not,not,not,not,not,not,not,not,not,not
6093,R29OS5EQJ7H9Y3,not,not,not,not,not,not,not,not,not,not
6094,RPJ04OWKUEAJ1,not,not,not,not,not,not,not,not,not,not
6095,R3T5A9OM50NFUG,not,not,in,in,not,not,not,not,not,not
6096,R2HAQBZ57TWC3H,not,not,in,not,not,not,not,not,not,not
6097,R64TAAK4O36BA,not,not,not,not,not,not,not,not,not,not
6098,R3SSVC1YF8W2DO,not,not,not,not,not,not,not,not,not,not
6099,R1G2Z0VVIJ1BE4,not,not,not,not,not,not,in,not,not,not
6100,R3EHDH2FGUNHT4,not,not,not,not,not,not,not,not,not,not
6101,R1KAF3VO6292E6,not,not,not,not,not,not,not,not,not,not
6102,R1DPQDTG0K39RY,not,not,not,in,not,not,not,not,not,not
6103,R14AMTAIKR1XAL,not,not,not,not,not,not,not,not,not,not
6104,R5S71GBAAPJXD,not,not,not,not,not,not,not,not,not,not
6105,R2XQG3ZNX1GHRE,not,not,in,not,not,not,not,not,not,not
6106,RGNDE4E4LRP4F,not,not,not,not,not,not,not,not,not,not
6107,R3DWQ9FC37BGXV,not,in,not,not,not,not,not,not,not,not
6108,R31FQ6M7SDKX6P,not,not,not,not,not,not,not,not,not,not
6109,R15UMRZBKLPB37,not,not,not,not,not,not,not,not,not,not
6110,R2F42XR30XZZIH,not,in,not,in,not,not,not,not,not,not
6111,R2IAA3FS9ZAUCO,not,not,not,not,not,not,not,not,not,not
6112,R1Y2SKI98MD8R5,not,in,in,not,not,not,not,not,not,not
6113,R3USZX2IHPIRUM,not,not,not,not,not,not,not,not,not,not
6114,R1S07LVZH5M5JD,not,not,not,not,not,not,not,not,not,not
6115,R3SES8OY2ULS9Y,not,not,not,not,not,not,not,not,not,not
6116,R3HL1GWHB4TBG7,not,in,not,not,not,not,not,not,not,not
6117,RFRC61WYVUS1L,not,not,in,not,not,not,not,not,not,not
6118,R3RK9I8V1P0FZL,not,not,not,not,not,not,not,not,not,not
6119,R1IYE29QKV79R2,not,not,in,not,not,not,not,not,not,not
6120,R3HN1SU0UM02WK,not,not,not,not,not,not,not,not,not,not
6121,R10O2ODPM0RPID,not,not,not,not,not,not,not,not,not,not
6122,R1BXVT435VZCZM,not,not,not,not,not,not,not,not,not,not
6123,R2MK2X2G0MBWEO,not,not,not,not,not,not,not,not,not,not
6124,R2FQQCGF8VOYKH,not,not,not,not,in,not,not,not,not,not
6125,RKECDK4NSNAEN,not,not,not,not,not,not,not,not,not,not
6126,R3STES63DCAIE7,not,in,not,not,not,not,not,not,not,not
6127,R2GJ48MB2ML1EJ,not,not,not,not,not,not,not,not,not,not
6128,R114I8YT5YGW4L,not,in,not,not,not,not,not,not,not,not
6129,R1KVM4YRFJQHZG,not,in,not,not,not,not,not,not,not,not
6130,RSK0L1D13F5WA,not,not,not,not,not,not,not,not,not,not
6131,RBYW36IR6YYJQ,not,in,not,not,not,not,not,not,not,not
6132,RUN6M3YW3DCYJ,not,not,not,not,not,not,not,not,not,not
6133,RIPA200RD38IH,not,not,not,not,not,not,not,not,not,not
6134,R18ARI7PZJ9GB,not,not,not,not,not,not,not,not,not,not
6135,R2WJWCY5BLXRAF,not,not,not,not,not,not,not,not,not,not
6136,R2QVXVAD00GLGG,not,not,in,not,not,not,not,not,not,not
6137,R2Z0Y2BVY1LS4R,not,not,not,not,not,not,not,not,not,not
6138,R2ZH4CBZJXTGWI,not,not,not,not,not,not,not,not,not,not
6139,R3HVY5JZ21NKND,not,in,not,not,not,not,not,not,not,not
6140,R10O68MTPZXYUF,not,not,not,not,in,not,not,not,not,not
6141,R1IT9W5Q74HGSX,not,not,not,not,not,not,not,not,not,not
6142,RBMR3L7SSS03G,not,not,not,not,not,not,not,not,not,not
6143,r27oe0bqrsn4j4,not,not,not,not,in,not,not,not,not,not
6144,R1AGTI6LGYRLU,not,not,not,not,not,not,not,not,not,not
6145,R2X2KIK802ZGR4,not,not,not,not,not,not,not,not,not,not
6146,R34IJXMDG9OJXN,not,not,not,in,not,not,not,not,not,not
6147,R18WYZP3BHRZHA,not,not,not,not,not,not,not,not,not,not
6148,R2TUW47M8PVT4F,not,not,not,not,not,not,not,not,not,not
6149,R1EIY8GT9LWTXP,not,in,not,not,not,not,not,not,not,not
6150,R27O1LLQDCT8TY,not,not,not,not,not,not,not,not,not,not
6151,R3M1QQFG0SKGAL,not,not,not,not,not,not,not,not,not,not
6152,R1FSC5J4JQ8COR,not,not,not,not,not,not,not,not,not,not
6153,R2RW56JWS472KB,not,not,not,not,not,not,not,not,not,not
6154,RXECR4K0IAJB1,in,not,not,not,not,not,not,not,not,not
6155,R2Y8ME2TB3Q1JJ,not,in,not,in,not,not,not,not,not,not
6156,R1BVIJ5Q1Z960J,not,not,not,not,not,not,not,not,not,not
6157,R2LEJLZ8RR6H4O,not,in,not,not,not,not,not,not,not,not
6158,RSU058HLOE405,not,not,in,not,not,not,not,not,not,not
6159,R1CG7O8I1VOZ51,not,not,not,not,not,not,not,not,not,not
6160,R2ZK2QZNQY00A3,not,not,not,not,not,not,not,not,not,not
6161,R3I405Z1YKI3IP,not,not,not,not,not,not,not,not,not,not
6162,RO87XYFS0JDUF,not,not,not,in,not,not,not,in,not,not
6163,R2T8SEC80QOQM7,not,not,not,not,not,not,not,not,not,not
6164,R3AKXSFSY0WTBP,not,not,not,not,not,not,not,not,not,not
6165,RHBU9CPEC56YQ,not,not,not,not,not,not,not,not,not,in
6166,RPNO0MAIGLXNS,not,in,not,not,not,not,not,not,not,not
6167,RM9D147TUC8FU,not,not,not,not,not,not,not,not,not,not
6168,R3TV3KNA2BB8GT,not,not,not,not,not,not,not,not,not,not
6169,RVNXUGK3NMM0W,not,not,not,not,not,not,not,not,not,not
6170,RMKU90GIZOMLJ,not,not,in,not,not,not,not,not,not,in
6171,R2WAN6O5PPKTJ6,not,not,not,in,not,not,not,not,not,not
6172,RM70H52890Y0C,not,not,not,not,not,not,not,not,not,not
6173,R1MB09ASJXHZWT,not,in,not,not,not,not,not,not,not,not
6174,R3DW2AAYDD0OCQ,not,not,not,not,not,not,not,not,not,not
6175,R1CYUND8DVXR06,not,not,not,not,not,in,not,not,not,not
6176,R37NE3FL7A6Y4V,not,not,not,not,not,not,not,not,not,not
6177,REM59NUZS38VS,not,not,not,not,not,not,not,not,not,not
6178,RBRSOUYVNKTCO,not,not,not,not,not,not,not,in,not,not
6179,R39ATACS32YZI3,not,not,in,not,not,not,not,not,not,not
6180,R2OAGXTU8O92XN,not,not,not,not,not,not,not,not,not,not
6181,R3H3WBKXBMI58O,not,not,not,not,not,not,not,not,not,not
6182,R2K6HVEX5423SK,not,not,not,not,in,not,not,not,not,not
6183,R1SOQPHGKASX0C,not,not,not,not,not,not,not,not,not,not
6184,RTPMBGKFDWZ6K,not,not,not,not,not,not,not,in,not,not
6185,R39BI5QEDI00B0,not,not,in,not,in,not,not,not,not,not
6186,R1TWNE1GS5V935,not,not,not,not,not,not,not,not,not,not
6187,R1YCLBHMGIBHN6,not,not,not,not,not,not,not,not,not,not
6188,R1X3VXUH1ALXH6,not,in,not,not,not,not,not,not,not,not
6189,RDFL0HAOC4E8B,not,not,not,not,not,not,not,not,not,not
6190,R32YCAB4K1642D,not,not,not,not,not,not,not,not,not,not
6191,R65N3YNW0V10M,not,not,not,not,not,not,not,not,not,not
6192,R18GFRIRD0683W,not,in,in,not,not,not,not,not,not,not
6193,RXE65SWH8CB5Y,not,not,in,in,not,not,not,in,not,not
6194,R12D0YHXLY8RZT,not,not,not,not,not,not,not,not,not,not
6195,R2F7A17FHGHP4U,not,not,not,not,not,not,not,not,not,not
6196,R2RPHCMLVKQM2J,not,not,in,not,not,not,not,not,not,not
6197,R37060F1F5K0E4,not,not,not,not,not,not,not,not,not,not
6198,R1BB7BT2RTMWN3,not,not,not,not,not,not,not,not,not,not
6199,R38G2QBLADRRBS,not,not,not,not,not,not,not,not,not,not
6200,R3545Q3XJH0WNY,not,not,not,not,not,not,not,not,not,not
6201,R3D19GNXZAM0Y3,not,not,not,not,in,not,not,not,not,not
6202,RQVX8CYQL3E1A,not,in,not,not,not,not,not,not,not,not
6203,R36THU7XMU7BI2,not,not,in,in,not,not,not,not,not,not
6204,R1IPA95C2N570W,not,not,not,not,not,not,not,not,not,not
6205,R7CDPYBEQ5J7M,not,not,not,not,not,not,not,not,not,not
6206,R35Q7KO7QJ05Y3,not,in,not,not,not,not,not,not,not,not
6207,R1QQUI57MT3VF9,not,not,in,not,not,not,not,not,not,not
6208,R3BRW493VAYTA3,not,not,not,not,not,not,not,not,not,not
6209,R108K6ERNXDIFX,not,not,not,not,not,not,not,not,not,not
6210,R20OWFYDO050LZ,not,not,not,not,not,not,not,not,not,not
6211,RN0TJL2LBAJRX,not,not,not,not,not,not,not,not,not,not
6212,R3A2WTMCB78YSH,not,not,not,not,not,not,not,not,not,not
6213,R22JU6GG7CICUS,not,in,not,not,not,not,not,not,not,not
6214,R3LV5JC956VR67,not,not,not,not,not,not,not,not,not,not
6215,R1NMUE31C3W26G,not,not,in,not,not,not,not,not,not,not
6216,R3VCK0DR2UY88A,not,not,not,not,not,not,not,not,not,not
6217,R4NKEGXZ2JJ5B,not,not,not,not,not,not,not,not,not,not
6218,R285ZBBPER0NDW,not,not,not,not,not,not,not,not,not,not
6219,R1XPLA76NSOIRX,not,not,not,not,not,not,not,not,not,not
6220,R2XBN4AJJ8SVCI,not,not,in,not,not,not,not,not,not,not
6221,R2BK1B09K68204,not,not,not,not,not,not,not,in,not,not
6222,RMTAWM1SL9WDX,not,in,not,not,not,not,not,not,not,not
6223,R1CRK1XLU7WYV7,not,not,not,not,not,not,not,not,not,not
6224,R3BWMB5X1E9IWP,not,not,not,not,not,not,not,not,not,not
6225,R1MTM99VOBLXK9,not,in,in,not,not,not,not,not,not,not
6226,R1VBYX08TS3QSZ,not,not,not,not,not,not,not,not,not,not
6227,R1HTKERDGRH2RU,not,not,not,not,not,not,not,not,not,not
6228,R3G7CZ4KDK4W54,not,in,not,not,not,not,not,not,not,not
6229,R1KUJMOQT3W5ZA,not,not,in,not,not,not,not,not,not,not
6230,R1A4QWUGOSIMUT,not,not,not,not,not,not,not,not,not,not
6231,R1JRRFEYX1N3F0,not,not,not,not,not,not,not,not,not,not
6232,RIIQPBC68LWOW,not,not,in,not,not,not,not,not,not,not
6233,RFATHG4FI07RN,not,not,not,not,not,not,not,not,not,not
6234,R4846WEEUX8BP,not,not,not,not,not,not,not,not,not,not
6235,R2OB7RGJ5RQCF2,not,not,not,not,not,not,not,not,not,not
6236,R1O16HGZBUL8EV,not,not,not,not,not,not,not,not,not,not
6237,R1QDP8Y1H98BO9,not,not,not,not,not,not,not,not,not,not
6238,R2TNAQ1LKVESXV,not,not,not,not,not,not,not,not,not,not
6239,RT02Q7A6GCZQE,not,not,not,not,not,not,not,not,not,not
6240,RICMOV9KXBRJO,not,not,not,not,not,not,not,not,not,not
6241,R1KD3IIPFWKEIF,not,not,in,not,not,not,not,not,not,not
6242,R1DF6V138442N1,not,not,not,not,not,not,not,not,not,in
6243,RB67912URMZDC,not,not,not,not,not,not,not,not,not,not
6244,R2K3NLZPCMNHKA,not,not,not,not,not,not,not,not,not,not
6245,R2ISIR98CRT06H,not,not,not,not,not,not,not,not,not,not
6246,R3ON87C9QIAYPS,not,not,not,in,not,not,not,not,not,not
6247,R2Z4BPB840DK3E,not,not,not,not,not,not,not,not,not,not
6248,RMH2GQYTZ6ZZQ,not,not,not,not,not,not,not,not,not,not
6249,R9HEA9VEAMAS8,not,not,not,not,not,not,not,not,not,not
6250,R2U7EABEZOFXZU,not,in,not,not,not,not,not,not,not,not
6251,R3S82BTP9UXC6Q,not,not,in,not,not,not,not,not,not,not
6252,R3QSMHV7NGOHGM,not,in,not,not,not,not,not,not,not,not
6253,RXAFEFX1PFF3M,not,not,not,not,not,not,not,not,not,not
6254,R2W0I6SX1VSJ60,not,not,in,not,not,not,not,not,not,not
6255,RGL1RGRR9MYF7,not,not,not,not,not,not,not,not,not,not
6256,R3V71O6O6LTGCB,not,not,not,not,not,not,not,not,not,not
6257,R3LYWSSTB9DRR2,not,in,not,not,not,not,not,not,not,not
6258,R2NR74W0LHJVKU,not,not,not,not,not,not,not,not,not,not
6259,R1EXJZ68NADSO2,not,not,not,not,not,not,not,not,not,not
6260,R2DTDPCI4XQ0WN,not,not,not,not,not,not,not,not,not,not
6261,R1SHCI51GE0LO9,not,not,not,not,not,not,not,not,not,not
6262,RE0OSLPQ74EG8,not,not,not,in,not,not,not,not,not,not
6263,RXGZ7HI4KMD4Q,not,not,in,not,not,not,not,not,not,not
6264,R1T6XZFFH5WZL3,not,in,in,not,in,not,not,not,not,not
6265,R9YBCZ30GW8YZ,not,not,in,not,not,not,not,not,not,not
6266,R8K3QUNNS7AWB,not,not,not,in,not,not,not,not,not,not
6267,RJPEFRZHABLBH,not,not,not,not,not,not,not,not,not,not
6268,RWXVI936XN6KJ,not,in,not,not,not,not,not,not,not,not
6269,R3K0JD6ITFE2AB,not,not,not,in,not,not,not,not,not,not
6270,R38228XN2RS92P,not,in,not,not,not,not,not,not,not,not
6271,R1CVS9F06E7MM8,not,not,not,not,not,not,not,not,not,not
6272,R2R6ZQ4DZIT9MW,not,not,in,not,not,not,not,not,not,not
6273,R188LQSLYYI3EO,not,not,not,not,not,not,not,not,not,not
6274,R203YK0X3UJZSU,not,not,in,in,not,not,not,not,not,not
6275,R209Y8BFGNZROL,not,in,not,not,not,not,not,not,not,not
6276,R1IMN13S8HFHYH,not,not,not,not,not,not,not,not,not,not
6277,R2NW9BCPWKRER9,not,not,not,not,in,not,not,not,not,not
6278,R2I5B4Z680Z70W,not,not,not,not,not,not,not,not,not,not
6279,R133FPRI6Y3RQT,not,not,not,not,not,not,not,not,not,not
6280,R128XTBOZXTNBK,not,not,not,not,not,not,not,not,not,not
6281,R38PA5JXFAC1SY,not,not,not,not,not,not,not,not,not,not
6282,R2BYIC3FGYU3V2,not,not,not,in,not,not,not,not,in,not
6283,ROU2A9M7REDMA,not,not,not,not,not,not,not,not,not,not
6284,RJ9RD4GROJ6SZ,not,not,not,not,not,not,not,not,not,not
6285,RNCBH50V2S4ZW,not,not,not,not,not,not,not,not,not,not
6286,R2H9GWAEV2RFLM,not,in,not,not,not,not,not,not,not,not
6287,R32S4OZXM53XV5,not,in,not,not,not,not,not,not,not,not
6288,R1ODT5FRU7RZD0,not,not,not,not,not,not,not,not,not,not
6289,R82YC0QLW1PNX,not,not,not,in,not,not,not,not,not,not
6290,R3O4WTQ8Y9D3E5,not,not,not,not,not,not,not,not,not,not
6291,R24RS1AKDDCH8U,not,not,not,in,not,not,not,not,not,not
6292,R2473ZXIUBPBSE,not,not,not,not,not,not,not,not,not,not
6293,R18ZQ2BW14X63X,not,not,not,not,not,not,not,not,not,not
6294,R1IL2ZVMFF8O37,not,not,not,not,not,not,not,not,not,not
6295,R1Z7HY1BT3U77B,not,not,in,not,not,not,not,not,not,not
6296,R1PQCIHCACIO84,not,not,not,not,not,not,not,not,not,not
6297,R2NVC11N9UNS16,not,in,not,not,not,not,not,not,not,not
6298,RCRTTSWHDP415,not,not,not,not,not,not,not,not,not,not
6299,R34H7PZDTQTTOK,not,in,in,not,not,not,not,not,not,not
6300,R3UYQZYTU49XN,not,not,not,in,not,not,not,not,not,not
6301,R2ONGHFGZM8NGE,not,not,not,not,not,not,not,not,not,not
6302,R3RN60S3Y5VDYO,not,not,not,not,not,not,not,not,not,not
6303,R32VK2XILYWCRB,not,not,not,in,not,not,not,not,not,not
6304,R2Y4RKC9MEI3EP,not,not,not,not,not,not,not,not,not,not
6305,R2DUEU8RCIR6JP,not,not,not,not,not,not,not,not,not,not
6306,r196t5u1jjpb3g,not,not,in,not,not,not,not,not,not,not
6307,R2DGOP7I7M65ZA,not,in,in,not,not,not,not,not,not,not
6308,R1VKSTCAMM15DP,not,in,not,not,not,not,not,not,not,not
6309,ruw21gaqexgp3,not,not,in,not,not,not,not,not,not,not
6310,R2PULHD4PLPDMN,not,not,not,not,not,not,not,not,not,not
6311,R1SLJZH6P0F0VI,not,not,not,not,not,not,not,not,not,not
6312,R3JLJFQ49FOBFZ,not,not,not,not,not,not,not,not,not,not
6313,RMRPDFJOL3P6W,not,not,not,not,not,not,not,not,not,not
6314,R3O2Y8AW8PL6LC,not,not,not,not,not,not,not,not,not,not
6315,R2H28RWU6YXHWY,not,in,not,not,not,not,not,not,not,not
6316,R19LMT7RIOT9T0,not,not,not,not,not,not,in,not,not,not
6317,R17BJRZ4G5MGQW,not,not,not,not,not,not,not,not,not,not
6318,R1ZAR3J4FFNPL8,not,not,in,not,not,not,not,not,not,not
6319,RW90GWDCP6RJT,not,not,not,not,not,not,not,not,not,not
6320,RIUGCF0APTY19,not,not,not,not,not,not,not,not,not,not
6321,R2QIXU6YWVOYOK,not,in,in,not,not,not,not,not,not,not
6322,R3FG50F1PGODYJ,not,not,not,not,not,not,not,not,not,not
6323,RUO1D4L85YP0O,not,not,not,not,not,not,not,not,not,not
6324,R3K0SN9Q9CS7ID,not,not,not,not,not,not,not,not,not,not
6325,RVBIPFSF8C2SY,not,not,not,not,not,not,not,not,not,not
6326,R21ES1F2AHTRC6,not,not,not,not,not,not,not,not,not,not
