,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
7535,R133R5RZI1J38,5,dry hair fast hair definitely smoother shiny,great product really believe ionic hype really seem make difference hair smoother soft dry much less time i'd say fast hot hair dryer sure keep away scalp face love,0.891,0.0,0.71,0.29
7536,R20N76DH0134SV,5,best investment fare year,excellent client love way hair look fare best investment make year,0.9201,0.0,0.398,0.602
7537,R17LNFBHJN32OP,4,nice hairdryer,dryer stylish work well heavy side take get use overall good purchase cost,0.6124,0.0,0.688,0.312
7538,RJ5TKJB4TADYW,1,eats hair,receive dryer find little heavy air flow strong also button weird location since second dryer order amazon decide keep big mistake last week start eat hair long hair exhaust end dryer grab hair rip head know started month late return matter use,-0.0516,0.13,0.744,0.126
7539,R3R1T695CN5Y5R,5,best hair dryer ever use,bit research web get good price look similar andes product feature sunbeam hospitality dryer choose base cord use stowaway tray want able adjust cord length get catch cupbaord close tourmaline gigantic.<br br much chunky large anticipated photo enough annoy mainly becuase one fast dryer ever use seriously added bonus sound obnoxiously high-pitched hair dry like minute older hair dryer(s usually stop dry mostly dry hair min completely dry love buy one,0.6786,0.116,0.714,0.169
7540,R386OE2NATNYM1,4,ionic equal moist hair,purchase product understood ionic feature allow hair dry true hair get dry nice dryer,0.7579,0.0,0.595,0.405
7541,R2AE5XXTIPGXTR,5,conair ion shine hair dryer red,get daughter cause one love it...it get fast perfect condition...she love it...loves power,0.9201,0.0,0.452,0.548
7542,R3T9LYMQONLFZM,3,ok,search come review sound ok go considerably heavy old one definitely strong overall feel like solid build job complaint bit heavy perhaps i'd recommend use week,0.891,0.061,0.528,0.411
7543,R2O2NLPC2N6USX,3,good purchase,excited get dryer use first time disappointed pressure air flow think would powerful good hair dryer greatness expect,0.4215,0.201,0.492,0.307
7544,R274DZP2LN2N8M,1,refund replace,three dryer absolutely fail even though warranty replace twice last one overheated<br break three time order another manufacturer good bye andis,-0.2247,0.148,0.74,0.113
7545,R9FZM4W2J05WJ,4,noisy,style fine enough heat power control like noisy go high speed still keep use high speed,0.3818,0.089,0.684,0.226
7546,R1K9PBSIUG2XUU,4,efficient hair dryer,hair dryer bit heavy large good power really like retractable cord,0.6901,0.0,0.613,0.387
7547,R1UCKFAW8FK6CK,4,vacation lifesaver,mini blow dryer perfect travel use diffuser attachment curly hair hair dry fast regular dryer home let size fool small high power never travel without,0.4588,0.094,0.714,0.192
7548,R3UB2LTBHJ7ABW,4,third,excellent compact easily instal easy use dry third unit own,0.8402,0.0,0.438,0.562
7549,R25AT0DZU5BXRY,3,okay,like heat hair dryer one position read fall short i'm assume litigious society someone might drink blaze hot cup mcdonald's coffee use hair dry button interior handle take get use grip may tendency change heat set turn i'm adjust get along hair dry part,0.1779,0.039,0.907,0.054
7550,R2A8NPKTRC0OJY,5,vidal sassoon,love dryer funny thing though short hair attachment fluff's hair master use yet afraid knock hairdresser friends laugh tell otherwise easy handle quick dry,0.9578,0.0,0.488,0.512
7551,R24PNIPWBUZ93J,1,month junk,buy unit month ago retire use every day short hair see hard duty today begin run erratically also give burn smell husband check found fan motor give heavy blue arc piece garbage remove market place dismay name conair would sell junk,-0.2263,0.094,0.854,0.052
7552,R271WOJLP30OQA,5,great product,i'm happy product long thick hair normally take forever dry make easy faster dry hair i'm satisfy andis dryer,0.8625,0.0,0.625,0.375
7553,R125JZWKZN8Q1M,5,awesome,product get fast new open package instruction everything usefull light love,0.6369,0.0,0.704,0.296
7554,R27QU5LKERAGBG,4,need economical,use minutes/week work great comfortable hold need purpose,0.8126,0.0,0.448,0.552
7555,R32CPENUR4XBEO,1,piece junk,waste money buy something decent dryer around month burn hand hair time get hot almost day one sometimes high set stop work blow low cold suddenly work well work today flat hair high setting heat stop work i'm do piece junk,-0.4588,0.188,0.706,0.107
7556,R1CB1TTVZHAM6D,5,buy girlfriend love,pick hairdryer high review amazon disappointed girlfriend love hairdryer feel like quality item hold hand,0.8176,0.126,0.405,0.47
7557,R2507SRBDHR9XA,5,great blow dryer,dryer great device work well small easily transport travelling also powerful help dry hair,0.9201,0.0,0.39,0.61
7558,RPSDOTPXTBCLA,5,wonderful,buy yea old daughter always want thing want encourage independence small light able handle easily even though still watch help use hairbrush well way independence powerful size come nice bag accessory,0.9403,0.0,0.552,0.448
7559,R1OR3GDLJXZSJU,4,rv,fit well rv work trip yet use amazon c/s great look measurement make sure would fit space order previously would fit vendor need put measurement unit description,0.9403,0.0,0.531,0.469
7560,R1TJ3F3XU2SQ6L,5,simple effective cheap,need basic reliable hair dryer get over-pay it.<br br option air-only convenient pinch able dry nearly-ruined paycheck without damage,0.3875,0.0,0.873,0.127
7561,RPANSRX7DKJI5,5,nice blow dryer,nice blow dryer work well solidly build somewhat heavy size bother comfortable hold right size medium...not small big high heat set hot change previous blow dryer tell good heating element keep medium reason think black purchased pretty dark plum color pink accents...very oh love feature,0.9465,0.036,0.648,0.316
7562,R20FWAFKMMNZDS,5,perfect,thick curly hair power dryer job great time thank,0.765,0.0,0.515,0.485
7563,RH9Q7LCULP384,5,great hairdryer,love hair dryer love retractable cord high speed great surprise quiet,0.9393,0.0,0.324,0.676
7564,RTY6LY96QVPN2,5,great hair dryer,love hair dryer fit well hand dry hair beautifully quickly fine hair dry several speed heat option would definitely recommend,0.967,0.0,0.346,0.654
7565,R2L9TBMD145TDO,3,alright,open box surprised nice different level direction even recomend whates well hair type problem think would give heat hair thick take longer expect dry gonna use till break guess,0.4767,0.078,0.725,0.197
7566,R1DOX5634G6O1S,5,nice,like much buy another daughter's bathroom could get back quiet reasonable value wattage fine high cook hair anyways time tell durability,0.6908,0.0,0.729,0.271
7567,R3IZDYZBBM719F,4,love,slightly big heavy ache hand anything ionic technology completely render hair soft smooth never go back normal hair dryer discover buy travel size well product good,0.7063,0.072,0.676,0.252
7568,R3BR6R4UCZR1P9,4,great hairdryer short cut buy long hair,great design good hairdryer people short hair like cannot recommend people long hair since would take forever dry anything longer shoulder-length hair.<br br buy replace old sunbeam watt model finally give ghost year hard use.<br br compare well except get half hot sunbeam bright side burn hair dry without damage hair personally like hubby complains want turn dry sweep head time finish go used take minute take think hair look healthier could care less he's man mission waste time frustrates end patience virtue say roll eyes.<br br two speed use low easy install minute really easy use screw screw small metal plate onto wall desire hang location within reach electrical outlet clip dryer body onto plate plug done!<br br design's great dryer continue cool even hang pre-cool worry overheat stand nice little blueish-white nightlight build pleasant plus.<br br would buy absolutely recommend wholeheartedly short haircut like,0.9804,0.128,0.603,0.269
7569,RW9N2MA2RH63R,1,hate product,thing put front every time try use blow half hair half fly hate,-0.5719,0.236,0.764,0.0
7570,RHB0CSTLXEGLB,5,well chi,quality ionize hair-drying get dryer less top line salon dryer like chi build quality dryer well chi die open chi attempt repair believe cheaply make amazed retail markup must like jewelry must make fortune...the reason buy chi dry stylist image uphold i.e pretentious clientele would look use remington,0.7102,0.068,0.728,0.205
7571,R3SSPFBZTK5RHH,5,love dryer,love powerful light weight dryer leave hair shinny lot body granddaughter recommend love dryer also,0.926,0.048,0.402,0.55
7572,R3QG465AS2OBV2,4,good hairdryer,good high volume blow dryer need dry add volume one nice job come attachment root dryer diffuser direction blow attachment side dryer heavy bad i've light spend long time dry hair might dryer,0.6808,0.084,0.673,0.243
7573,R3F7A49FSB83UI,5,light functional,complaint light noisy blow speed level heat enough adjust need use last month problem far get thru amazon happy,-0.0516,0.254,0.538,0.208
7574,R8NQ4OLQQIHXP,1,professional hair stylist review,work high end salon year love twin turbo brand send love service order one overnight get week hate blowdryer way nozzle attache pull hair like crazy everyone salon borrow dryer hate im glad back soon use back need assistant help additional blowdryer get design flaw,0.7783,0.155,0.584,0.262
7575,R3DH487E0Q9EUQ,3,good blow dryer last,research decide go blow dryer feature want able get reasonable price i've dryer year today one minor issue cord would always reel way push button.<br br well sadly today decide die plug work fine sudden make weird sound shut cause outlet smoke try outlet certain sure enough longer turn use pretty much every day heavy use expect blow dryer last least several year,0.34,0.112,0.718,0.17
7576,R1GEV7WK4BG3VM,1,disappointed,try replace hair dryer provide faithful performance many year also quiet particular hair dryer seem like would fit bill even use whole session main problem plug would stay outlet small movement require dry hair plug would fall outlet never problem dryer dryer guest disappointment loud wish could find clone old dryer,0.2263,0.137,0.695,0.167
7577,R3NC929HZS7PJK,5,fantastic,put gym bag feature make perfect fold retractable cord love,0.836,0.0,0.503,0.497
7578,R1X5JSJLW5IOX8,5,brilliant hairdryer excellent value,would highly recommend really powerful handy someone frizzy hair like mine good value good product,0.9418,0.0,0.348,0.652
7579,R3LVQ8ES1D39PB,3,dry hair,okay like one use use job sort must air dry hair first force dry become fuzzy dont like wise ok worth price guess,0.52,0.147,0.562,0.291
7580,RYJTSWNK9AO85,2,nice design dryer,design hook hang cord great dryer two mode scalp,0.6249,0.0,0.661,0.339
7581,R3DH1H4Z8UAFHC,4,good affordable hair dryer,need replace professional-grade hair dryer consider option sure want spend significant amount money try model fairly good reviews.<br br fairly quiet powerful old dryer significantly light seem construct well far good,0.9201,0.0,0.599,0.401
7582,R36JOZAGNP4JHB,5,best dryer ever,work great right temp hair never look good brush dry love retractable cord definitely best dryer i've ever great price boot,0.9577,0.066,0.409,0.526
7583,R1DIAYDKDN58M,1,rediculous design,brush really make well package well brush vent top side catch hair,0.6764,0.0,0.579,0.421
